prediction	error	relative_error	error_decile	abs_error_decile
544.6381250000001	-3.9281250000000227	-0.0072647537496995105	4	0
766.8962499999999	5.173750000000041	0.006701141088243347	5	1
1908.5260000000003	5.583999999999833	0.0029172827058005194	5	1
1731.8757142857144	-25.445714285714303	-0.014911666042975277	2	5
900.9533333333334	-6.593333333333362	-0.007372124573251668	4	1
1081.1014285714284	-26.241428571428287	-0.024876693183387637	2	5
1325.353	6.507000000000062	0.004885648641749178	5	1
629.5631818181818	-8.98318181818172	-0.014475461371912919	4	1
1325.353	44.45699999999988	0.032454866003314244	9	8
1820.6083333333336	-21.708333333333485	-0.012067559805066142	2	4
263.5505882352941	34.089411764705915	0.11453236045123612	8	6
832.0355555555556	-15.44555555555553	-0.018914700835860748	3	3
629.5631818181818	25.586818181818217	0.03905490068200903	7	5
84.26650000000001	-23.22650000000001	-0.38051277850589793	2	4
483.9841176470588	-7.424117647058779	-0.01557855809773959	4	1
426.3218181818181	17.728181818181895	0.039923841500240725	7	3
832.0355555555556	13.634444444444398	0.016122653569884706	6	2
263.5505882352941	-0.12058823529406482	-0.00045776196824228376	5	0
84.26650000000001	15.42349999999999	0.154714615307453	6	3
544.6381250000001	5.891874999999914	0.010702186983452154	5	1
629.5631818181818	31.726818181818203	0.04797716309307294	8	6
1514.276	7.653999999999769	0.005029140630646462	6	1
900.9533333333334	-7.473333333333358	-0.008364298398770379	4	1
694.8756249999999	-24.30562499999985	-0.0362462159058709	2	4
2370.7740000000003	-68.90400000000045	-0.029933923288456975	0	9
975.1450000000001	-28.235000000000127	-0.029818039729224664	2	5
1325.353	0.19700000000011642	0.00014861755497726708	5	0
1514.276	44.863999999999805	0.02877483741036713	9	8
2053.5339999999997	59.25600000000031	0.02804632736807743	9	8
694.8756249999999	18.10437500000012	0.02539254256781413	7	3
356.2826315789473	11.907368421052695	0.032340281976839934	6	2
356.2826315789473	15.427368421052677	0.041503775580567316	6	3
1635.9971428571428	23.752857142857238	0.014311105373012344	7	4
900.9533333333334	10.166666666666629	0.011158427722656322	6	2
900.9533333333334	-6.673333333333403	-0.007462241505270612	4	1
483.9841176470588	-23.334117647058804	-0.05065476532521178	2	4
1410.6862500000002	12.503749999999854	0.00878572081029227	6	2
544.6381250000001	-16.818125000000123	-0.03186337198287319	3	3
766.8962499999999	-27.296249999999873	-0.03690677393185488	2	5
483.9841176470588	-25.824117647058813	-0.05636484557154447	2	5
629.5631818181818	-14.093181818181733	-0.02289824332328421	3	2
544.6381250000001	-27.548125000000027	-0.053275300237869666	2	5
1635.9971428571428	1.7828571428572104	0.0010885815816881453	5	0
766.8962499999999	-23.33624999999995	-0.03138448813814615	2	4
2195.2316666666666	-50.98166666666657	-0.023775990050911307	0	9
1081.1014285714284	6.918571428571568	0.006358864201551045	6	1
832.0355555555556	14.204444444444448	0.016785361652066136	6	2
84.26650000000001	29.603499999999997	0.2599762887503293	8	5
1325.353	26.71699999999987	0.019760071593926256	8	5
694.8756249999999	10.194375000000036	0.014458670770278181	6	2
975.1450000000001	17.434999999999945	0.01756533478409795	7	3
1208.887142857143	-2.7571428571429806	-0.0022859416954581846	4	0
205.05777777777774	1.5522222222222695	0.007512812652931946	5	0
2370.7740000000003	35.435999999999694	0.01472689416135736	9	7
356.2826315789473	-41.882631578947326	-0.1332144770322752	0	8
84.26650000000001	2.6134999999999877	0.03008172191528531	5	0
766.8962499999999	-32.566249999999854	-0.044348249424645395	1	6
2623.2099999999996	-78.72999999999956	-0.030941489027227397	0	9
694.8756249999999	27.014375000000086	0.037421733228054255	8	5
1410.6862500000002	-15.42625000000021	-0.011056183076989384	3	3
1154.6525	-33.992499999999836	-0.03033257187728645	1	6
1325.353	33.577	0.02470841029339259	8	6
483.9841176470588	15.835882352941212	0.031683170647315455	6	3
426.3218181818181	-15.211818181818103	-0.037001819906638374	3	3
629.5631818181818	23.01681818181828	0.03527049278528039	7	4
1208.887142857143	-4.287142857143181	-0.0035589763051163716	4	0
1635.9971428571428	26.62285714285713	0.016012592861181226	8	5
900.9533333333334	-30.49333333333334	-0.03503128613989539	2	6
900.9533333333334	-7.8033333333333985	-0.008736867640747242	4	1
629.5631818181818	5.156818181818267	0.008124555996058524	5	1
1081.1014285714284	10.108571428571622	0.009263635256798986	6	2
2053.5339999999997	-10.813999999999623	-0.0052939218297170555	4	2
975.1450000000001	-12.815000000000055	-0.013316637743809352	3	2
629.5631818181818	26.56681818181835	0.04049017448039008	8	5
1514.276	-5.7560000000000855	-0.0038156603823615767	4	1
832.0355555555556	-8.635555555555584	-0.010487679810001925	4	1
832.0355555555556	15.824444444444453	0.018663982785417938	6	3
1731.8757142857144	-18.835714285714403	-0.010995490056107506	3	3
629.5631818181818	-10.173181818181774	-0.016424517377067398	4	2
263.5505882352941	-22.27058823529407	-0.09230184116086733	2	4
900.9533333333334	10.076666666666597	0.011060740773263885	6	2
766.8962499999999	-24.03624999999988	-0.032356365937053926	2	4
1410.6862500000002	-30.386250000000018	-0.022014236035644435	2	6
694.8756249999999	9.674375000000055	0.01373128237882344	6	1
629.5631818181818	18.496818181818185	0.028541829740792807	7	3
356.2826315789473	1.4273684210526767	0.003990294990502577	5	0
84.26650000000001	-26.21650000000001	-0.4516192937123172	2	5
766.8962499999999	26.783750000000055	0.03374628313678064	8	5
1731.8757142857144	35.404285714285834	0.02003320680044239	9	7
694.8756249999999	-19.155624999999873	-0.02834846534067346	3	3
832.0355555555556	-11.865555555555602	-0.014467190406325034	4	2
483.9841176470588	-20.364117647058777	-0.0439241569540977	3	4
1208.887142857143	19.672857142856856	0.016012939655252374	7	3
694.8756249999999	4.924375000000055	0.00703683195198636	5	0
205.05777777777774	22.462222222222266	0.09872636349429617	7	4
356.2826315789473	17.477368421052688	0.04676093862653224	7	3
84.26650000000001	-3.1765000000000043	-0.03917252435565426	4	0
1514.276	32.903999999999996	0.021267079460696232	8	6
4376.72	0.0	0.0	5	0
1820.6083333333336	31.08166666666648	0.016785567058560817	8	6
205.05777777777774	-20.147777777777748	-0.10895991443284705	3	4
2195.2316666666666	-50.96166666666659	-0.023766441104276323	0	9
544.6381250000001	2.9518749999999727	0.005390666374477205	5	0
2053.5339999999997	-40.51399999999967	-0.020125979871039368	0	8
900.9533333333334	-25.793333333333408	-0.029472705943294264	2	5
263.5505882352941	43.139411764705926	0.14066129239527186	9	8
426.3218181818181	-2.4218181818181392	-0.005713182783246377	5	0
1820.6083333333336	-25.868333333333567	-0.014413415499366799	2	5
694.8756249999999	-5.905624999999873	-0.008571672206336811	4	1
1325.353	-47.01300000000015	-0.03677660090429788	0	9
483.9841176470588	27.175882352941244	0.05316511924434862	8	5
766.8962499999999	-22.486249999999927	-0.030206808076194473	2	4
149.785	-2.7849999999999966	-0.018945578231292493	4	0
84.26650000000001	-17.056500000000014	-0.2537791995238806	3	3
766.8962499999999	2.5337500000000546	0.003293022107274287	5	0
900.9533333333334	33.726666666666574	0.03608365073251442	8	6
2195.2316666666666	-9.201666666666824	-0.004209304843330981	4	1
629.5631818181818	-28.783181818181788	-0.04790968710373479	2	5
2195.2316666666666	34.34833333333336	0.015405741589596856	8	6
900.9533333333334	18.24666666666667	0.01985059472004642	7	3
766.8962499999999	23.673750000000155	0.029945166145945525	7	4
2370.7740000000003	101.66599999999971	0.041119703612625465	9	8
629.5631818181818	-38.40318181818179	-0.06496241595876208	1	7
1154.6525	19.167500000000018	0.01632916460786153	7	3
694.8756249999999	1.134375000000091	0.0016298257208949454	5	0
544.6381250000001	6.661874999999895	0.012083937964810259	5	1
84.26650000000001	-15.43650000000001	-0.2242699404329509	3	3
975.1450000000001	20.81499999999994	0.020899433712197216	7	4
483.9841176470588	11.495882352941237	0.02320150632304278	6	2
694.8756249999999	-20.69562499999995	-0.030697476934943117	3	4
426.3218181818181	8.188181818181874	0.01884463376719034	6	1
900.9533333333334	-10.963333333333367	-0.012318490469930412	4	2
205.05777777777774	-2.037777777777734	-0.010037325277202906	5	0
766.8962499999999	28.04375000000016	0.03527781970966382	8	5
975.1450000000001	30.604999999999905	0.030430027342778925	8	6
1731.8757142857144	-0.6257142857143663	-0.0003614234141310419	5	0
900.9533333333334	2.9666666666665833	0.0032820013570521544	5	0
1154.6525	-1.6124999999999545	-0.001398477069312387	5	0
2053.5339999999997	-42.87399999999957	-0.021323346562819954	0	8
1410.6862500000002	-1.4762500000001637	-0.001047572753528689	5	0
84.26650000000001	20.193499999999986	0.19331322994447622	7	4
900.9533333333334	28.146666666666647	0.030294550281634535	8	5
483.9841176470588	11.06588235294123	0.022353059999881283	6	2
483.9841176470588	20.405882352941205	0.04045655614294733	7	4
205.05777777777774	-5.147777777777748	-0.025750476603360252	4	1
900.9533333333334	26.43666666666661	0.028506525481907945	8	5
694.8756249999999	13.734375000000114	0.01938213544827213	6	2
263.5505882352941	-22.080588235294073	-0.09144236648566725	2	4
766.8962499999999	25.96375000000012	0.032746954065030545	8	5
975.1450000000001	-7.955000000000041	-0.00822485757710485	4	1
832.0355555555556	7.774444444444384	0.009257384937598248	6	1
2623.2099999999996	92.7800000000002	0.03416065596706917	9	8
356.2826315789473	-32.092631578947305	-0.09899328041872761	1	6
832.0355555555556	5.644444444444389	0.006738186950201019	5	1
1514.276	-46.94600000000014	-0.03199416627479854	0	9
426.3218181818181	2.5981818181818994	0.006057497477809147	5	0
426.3218181818181	4.918181818181893	0.011404744036225519	5	0
766.8962499999999	23.263750000000073	0.02944182190948678	7	4
426.3218181818181	-18.10181818181809	-0.04434329082802922	3	3
1410.6862500000002	24.30374999999981	0.0169365291744192	7	4
694.8756249999999	2.454375000000141	0.003519675046248033	5	0
1325.353	6.936999999999898	0.00520682434004601	6	1
832.0355555555556	24.944444444444457	0.029107382254480216	7	5
263.5505882352941	-16.50058823529406	-0.06679048061240259	3	3
766.8962499999999	-39.05624999999998	-0.05366048856891622	1	7
900.9533333333334	-26.33333333333337	-0.030108313705761783	2	5
766.8962499999999	4.973750000000109	0.006443766437353581	5	1
832.0355555555556	-18.655555555555566	-0.02293584247898346	3	3
629.5631818181818	0.536818181818262	0.0008519571208034629	5	0
1514.276	-39.496000000000095	-0.026780943598367277	1	7
263.5505882352941	-2.370588235294065	-0.009076453921793647	5	0
483.9841176470588	-5.43411764705877	-0.011355381145248708	4	1
263.5505882352941	-23.820588235294082	-0.09936423574560582	2	4
544.6381250000001	17.02187499999991	0.030306368621585852	7	3
832.0355555555556	-28.935555555555652	-0.036029828857621286	2	5
426.3218181818181	-8.001818181818123	-0.019128461899546097	4	1
629.5631818181818	-19.083181818181743	-0.03125930713239048	3	3
544.6381250000001	2.1718749999998863	0.003971900660192547	5	0
544.6381250000001	31.311874999999986	0.05436561333449081	8	6
149.785	-7.335000000000008	-0.05149175149175155	4	1
205.05777777777774	9.482222222222248	0.044197922169396144	6	1
766.8962499999999	-8.146249999999895	-0.010736408566721443	4	1
1154.6525	13.167500000000018	0.011275282149646366	6	2
426.3218181818181	18.008181818181868	0.04052884526856586	7	3
356.2826315789473	13.207368421052706	0.03574486026970339	6	2
2370.7740000000003	39.41599999999971	0.01635389741057747	9	7
84.26650000000001	-25.15650000000001	-0.4255878869903571	2	5
975.1450000000001	23.79499999999996	0.023820249464432255	7	4
629.5631818181818	11.82681818181834	0.018439355434007917	6	2
544.6381250000001	14.431874999999991	0.02581407516053444	6	2
832.0355555555556	21.084444444444443	0.024714511961323665	7	4
544.6381250000001	13.801874999999995	0.02471505443736121	6	2
2370.7740000000003	-63.12400000000025	-0.027354234827638615	0	9
544.6381250000001	14.051874999999995	0.02515147040398073	6	2
356.2826315789473	32.117368421052674	0.0826914737926176	8	6
766.8962499999999	-25.356249999999932	-0.03419404212854321	2	5
1514.276	-2.6360000000001946	-0.0017438014342040398	4	0
356.2826315789473	-20.832631578947314	-0.062103537275144775	3	4
832.0355555555556	-27.645555555555575	-0.03436834813405882	2	5
1208.887142857143	5.142857142856883	0.004236186208624896	5	1
483.9841176470588	-2.6941176470587607	-0.00559770127586021	4	0
356.2826315789473	11.307368421052729	0.030760816183935166	6	2
1908.5260000000003	-29.886000000000422	-0.015908316654601427	2	6
205.05777777777774	8.832222222222242	0.04129329198289888	6	1
1325.353	-37.593000000000075	-0.029192551407094546	1	7
975.1450000000001	-10.975000000000136	-0.011382847423172405	4	2
629.5631818181818	-12.163181818181783	-0.019700650823099748	3	2
766.8962499999999	5.973750000000109	0.0077293076455291435	5	1
975.1450000000001	36.17499999999984	0.035770082664240636	9	7
1208.887142857143	-0.29714285714317157	-0.0002458591061842077	5	0
2370.7740000000003	-62.95400000000018	-0.0272785572531654	0	9
766.8962499999999	-16.566249999999854	-0.02207861874108706	3	3
766.8962499999999	-16.796249999999873	-0.022392014398080085	3	3
84.26650000000001	3.0634999999999906	0.035079583190197994	5	0
263.5505882352941	-26.200588235294077	-0.11038798498122637	2	5
356.2826315789473	-40.21263157894731	-0.1272269800327374	0	8
1635.9971428571428	37.25285714285724	0.022263772384794406	9	7
205.05777777777774	6.77222222222224	0.03197008083001577	5	1
832.0355555555556	12.994444444444412	0.015377494816094591	6	2
205.05777777777774	0.7422222222222672	0.003606521973869131	5	0
544.6381250000001	-23.438125000000014	-0.04496954144282427	2	4
766.8962499999999	29.853750000000105	0.03746940696579869	8	6
356.2826315789473	11.227368421052688	0.030549831082290792	6	2
629.5631818181818	-15.193181818181756	-0.024729693536764092	3	3
1325.353	3.696999999999889	0.0027816861668107967	5	0
2195.2316666666666	1.4283333333332848	0.0006502295909850796	5	0
1731.8757142857144	22.08428571428567	0.012591099976217057	7	4
205.05777777777774	-37.087777777777745	-0.22080001058390036	1	7
263.5505882352941	36.879411764705935	0.12275542310922989	9	7
483.9841176470588	-0.23411764705878113	-0.0004839641282868861	5	0
263.5505882352941	2.659411764705908	0.00998990182452165	5	0
629.5631818181818	-20.213181818181738	-0.03317171054103838	3	4
84.26650000000001	12.463499999999996	0.12884834074227225	6	2
1208.887142857143	-19.427142857143053	-0.01633274162825404	3	3
